Row ID,Order ID,Order Date,Ship Mode,Customer Name,Segment,Country,State,Region,Product,Category,Sub-Category,Sales,Quantity,Discount,Profit
1713,CA-2018-145401,2021-01-29,Standard Class,Jeremy Pistek,Consumer,United States,Texas,Central,OFF-PA-10004405,Office Supplies,Paper,14.304,6,0.2,5.0064
1714,US-2020-124968,2023-09-08,Second Class,Michelle Moray,Consumer,United States,Illinois,Central,FUR-TA-10004289,Furniture,Tables,765.625,7,0.5,-566.5625
1715,CA-2020-104003,2023-10-07,Standard Class,Debra Catini,Consumer,United States,California,West,FUR-BO-10003965,Furniture,Bookcases,307.666,2,0.15,-14.4784
1716,CA-2019-154788,2022-04-29,Standard Class,John Lee,Consumer,United States,New York,East,OFF-BI-10003314,Office Supplies,Binders,7.712,2,0.2,2.7956
1717,CA-2019-169943,2022-05-18,Standard Class,Bradley Nguyen,Consumer,United States,New York,East,OFF-AP-10001563,Office Supplies,Appliances,242.9,5,0,70.441
1718,CA-2019-169943,2022-05-18,Standard Class,Bradley Nguyen,Consumer,United States,New York,East,OFF-ST-10004123,Office Supplies,Storage,454.9,5,0,0
1719,CA-2019-169943,2022-05-18,Standard Class,Bradley Nguyen,Consumer,United States,New York,East,FUR-FU-10002088,Furniture,Furnishings,35.92,4,0,15.0864
1720,CA-2019-169943,2022-05-18,Standard Class,Bradley Nguyen,Consumer,United States,New York,East,FUR-FU-10000010,Furniture,Furnishings,39.76,8,0,12.3256
1721,CA-2019-169943,2022-05-18,Standard Class,Bradley Nguyen,Consumer,United States,New York,East,OFF-BI-10002824,Office Supplies,Binders,47.744,4,0.2,14.92
1722,US-2018-123218,2021-12-19,Standard Class,Katherine Ducich,Consumer,United States,Illinois,Central,TEC-PH-10001061,Technology,Phones,159.984,2,0.2,11.9988
1723,US-2018-123218,2021-12-19,Standard Class,Katherine Ducich,Consumer,United States,Illinois,Central,TEC-AC-10000736,Technology,Accessories,255.968,4,0.2,51.1936
1724,US-2018-123218,2021-12-19,Standard Class,Katherine Ducich,Consumer,United States,Illinois,Central,FUR-BO-10003966,Furniture,Bookcases,359.058,3,0.3,-71.8116
1725,CA-2018-127453,2021-12-18,First Class,Jay Kimmel,Consumer,United States,Pennsylvania,East,OFF-AP-10000828,Office Supplies,Appliances,434.352,3,0.2,43.4352
1726,CA-2018-127453,2021-12-18,First Class,Jay Kimmel,Consumer,United States,Pennsylvania,East,OFF-AP-10002906,Office Supplies,Appliances,3.552,2,0.2,0.444
1727,CA-2018-127453,2021-12-18,First Class,Jay Kimmel,Consumer,United States,Pennsylvania,East,OFF-AP-10003860,Office Supplies,Appliances,88.832,4,0.2,7.7728
1728,US-2020-164056,2023-04-29,Second Class,Filia McAdams,Corporate,United States,Ohio,East,FUR-TA-10001307,Furniture,Tables,1048.35,5,0.4,-69.89
1729,CA-2019-106894,2022-02-06,Same Day,Christina Anderson,Consumer,United States,Virginia,South,TEC-AC-10003063,Technology,Accessories,100,4,0,21
1730,CA-2019-106894,2022-02-06,Same Day,Christina Anderson,Consumer,United States,Virginia,South,OFF-LA-10001045,Office Supplies,Labels,7.83,3,0,3.6018
1731,CA-2017-125136,2020-09-27,Standard Class,Keith Dawkins,Corporate,United States,North Carolina,South,OFF-PA-10001457,Office Supplies,Paper,96.256,8,0.2,31.2832
1732,CA-2017-125136,2020-09-27,Standard Class,Keith Dawkins,Corporate,United States,North Carolina,South,OFF-PA-10001804,Office Supplies,Paper,10.688,2,0.2,3.7408
1733,US-2019-131149,2022-07-09,Standard Class,Logan Haushalter,Consumer,United States,Texas,Central,OFF-ST-10000689,Office Supplies,Storage,338.04,3,0.2,-33.804
1734,US-2019-131149,2022-07-09,Standard Class,Logan Haushalter,Consumer,United States,Texas,Central,OFF-AR-10002135,Office Supplies,Art,154.24,4,0.2,17.352
1735,CA-2020-101483,2023-07-29,Second Class,Anna Gayman,Consumer,United States,North Carolina,South,OFF-AP-10002082,Office Supplies,Appliances,34.848,2,0.2,6.534
1736,CA-2020-101483,2023-07-29,Second Class,Anna Gayman,Consumer,United States,North Carolina,South,TEC-PH-10003442,Technology,Phones,22,5,0.2,1.375
1737,CA-2020-101483,2023-07-29,Second Class,Anna Gayman,Consumer,United States,North Carolina,South,OFF-AR-10002833,Office Supplies,Art,4.368,3,0.2,0.3822
1738,CA-2018-130204,2021-09-02,Standard Class,David Bremer,Corporate,United States,California,West,OFF-ST-10001325,Office Supplies,Storage,31.44,3,0,8.4888
1739,CA-2018-130204,2021-09-02,Standard Class,David Bremer,Corporate,United States,California,West,TEC-AC-10003038,Technology,Accessories,17.9,2,0,3.401
1740,CA-2018-130204,2021-09-02,Standard Class,David Bremer,Corporate,United States,California,West,TEC-AC-10003590,Technology,Accessories,129.45,5,0,46.602
1741,CA-2017-110527,2020-08-08,Standard Class,Emily Ducich,Home Office,United States,California,West,OFF-LA-10000262,Office Supplies,Labels,20.88,8,0,9.6048
1742,CA-2020-152807,2023-10-30,Standard Class,Mick Crebagga,Consumer,United States,Pennsylvania,East,OFF-PA-10004355,Office Supplies,Paper,20.736,4,0.2,7.2576
1743,CA-2020-152807,2023-10-30,Standard Class,Mick Crebagga,Consumer,United States,Pennsylvania,East,FUR-FU-10004415,Furniture,Furnishings,7.168,2,0.2,0.9856
1744,CA-2020-152807,2023-10-30,Standard Class,Mick Crebagga,Consumer,United States,Pennsylvania,East,OFF-ST-10002486,Office Supplies,Storage,11.168,2,0.2,-2.5128
1745,CA-2020-152807,2023-10-30,Standard Class,Mick Crebagga,Consumer,United States,Pennsylvania,East,TEC-AC-10001142,Technology,Accessories,442.4,7,0.2,-55.3
1746,CA-2017-133270,2020-06-05,First Class,Bryan Mills,Consumer,United States,New York,East,OFF-AR-10002656,Office Supplies,Art,13.36,2,0,4.9432
1747,CA-2019-155670,2022-08-12,Second Class,Erin Mull,Consumer,United States,North Carolina,South,OFF-BI-10000138,Office Supplies,Binders,11.232,8,0.7,-8.2368
1748,CA-2019-155670,2022-08-12,Second Class,Erin Mull,Consumer,United States,North Carolina,South,OFF-PA-10004947,Office Supplies,Paper,10.272,3,0.2,3.21
1749,US-2017-157406,2020-04-24,Standard Class,Dianna Arnett,Home Office,United States,Texas,Central,OFF-PA-10003543,Office Supplies,Paper,10.368,2,0.2,3.6288
1750,US-2017-157406,2020-04-24,Standard Class,Dianna Arnett,Home Office,United States,Texas,Central,OFF-AR-10002221,Office Supplies,Art,6.24,3,0.2,0.546
1751,CA-2018-139094,2021-11-21,Standard Class,Meg O'Connel,Home Office,United States,Texas,Central,FUR-TA-10004607,Furniture,Tables,206.962,2,0.3,-32.5226
1752,CA-2020-168837,2023-10-14,First Class,Joni Wasserman,Consumer,United States,California,West,FUR-FU-10001918,Furniture,Furnishings,9.46,2,0,3.6894
1753,CA-2020-116715,2023-12-02,First Class,Victoria Wilson,Corporate,United States,California,West,OFF-ST-10004340,Office Supplies,Storage,559.62,9,0,151.0974
1754,CA-2020-116715,2023-12-02,First Class,Victoria Wilson,Corporate,United States,California,West,OFF-PA-10004475,Office Supplies,Paper,109.92,2,0,53.8608
1755,CA-2020-116715,2023-12-02,First Class,Victoria Wilson,Corporate,United States,California,West,OFF-PA-10003893,Office Supplies,Paper,8.56,2,0,3.852
1756,CA-2018-135622,2021-12-07,Second Class,Tonja Turnell,Home Office,United States,Texas,Central,OFF-PA-10000100,Office Supplies,Paper,360.712,11,0.2,130.7581
1757,CA-2018-135622,2021-12-07,Second Class,Tonja Turnell,Home Office,United States,Texas,Central,TEC-PH-10001817,Technology,Phones,1718.4,6,0.2,150.36
1758,US-2018-107349,2021-07-12,First Class,Sara Luxemburg,Home Office,United States,Texas,Central,OFF-BI-10001765,Office Supplies,Binders,41.568,6,0.8,-66.5088
1759,CA-2017-139017,2020-05-10,Standard Class,Raymond Messe,Consumer,United States,Texas,Central,TEC-AC-10001013,Technology,Accessories,46.864,2,0.2,7.6154
1760,CA-2017-141817,2020-01-05,Standard Class,Mick Brown,Consumer,United States,Pennsylvania,East,OFF-AR-10003478,Office Supplies,Art,19.536,3,0.2,4.884
1761,CA-2018-130785,2021-09-04,Standard Class,Arthur Gainer,Consumer,United States,California,West,FUR-BO-10000330,Furniture,Bookcases,411.332,4,0.15,-4.8392
1762,CA-2018-130785,2021-09-04,Standard Class,Arthur Gainer,Consumer,United States,California,West,OFF-BI-10001900,Office Supplies,Binders,28.752,6,0.2,9.7038
1763,CA-2018-130785,2021-09-04,Standard Class,Arthur Gainer,Consumer,United States,California,West,FUR-BO-10003159,Furniture,Bookcases,293.199,3,0.15,-20.6964
1764,CA-2019-110254,2022-08-03,Standard Class,Max Ludwig,Home Office,United States,Virginia,South,OFF-SU-10002573,Office Supplies,Supplies,35.06,2,0,10.518
1765,CA-2019-110254,2022-08-03,Standard Class,Max Ludwig,Home Office,United States,Virginia,South,OFF-LA-10004484,Office Supplies,Labels,4.13,1,0,1.8998
1766,CA-2019-110254,2022-08-03,Standard Class,Max Ludwig,Home Office,United States,Virginia,South,FUR-FU-10001591,Furniture,Furnishings,109.8,9,0,46.116
1767,CA-2019-110254,2022-08-03,Standard Class,Max Ludwig,Home Office,United States,Virginia,South,OFF-LA-10002034,Office Supplies,Labels,9.82,2,0,4.8118
1768,US-2017-158057,2020-03-21,Standard Class,Craig Carroll,Consumer,United States,North Carolina,South,OFF-BI-10004410,Office Supplies,Binders,7.644,4,0.7,-5.8604
1769,US-2017-158057,2020-03-21,Standard Class,Craig Carroll,Consumer,United States,North Carolina,South,OFF-BI-10002735,Office Supplies,Binders,51.465,5,0.7,-39.4565
1770,CA-2020-146024,2023-03-02,Standard Class,Stewart Carmichael,Corporate,United States,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,6.976,4,0.2,-1.3952
1771,CA-2020-146024,2023-03-02,Standard Class,Stewart Carmichael,Corporate,United States,Texas,Central,OFF-BI-10003291,Office Supplies,Binders,12.222,7,0.8,-20.1663
1772,CA-2019-129686,2022-11-26,Second Class,Greg Guthrie,Corporate,United States,Illinois,Central,OFF-ST-10004337,Office Supplies,Storage,97.984,2,0.2,-24.496
1773,CA-2019-129686,2022-11-26,Second Class,Greg Guthrie,Corporate,United States,Illinois,Central,TEC-AC-10001266,Technology,Accessories,62.4,6,0.2,19.5
1774,CA-2017-118976,2020-04-27,Standard Class,Muhammed Yedwab,Corporate,United States,Maryland,East,OFF-BI-10001628,Office Supplies,Binders,20.86,2,0,9.387
1775,CA-2017-118976,2020-04-27,Standard Class,Muhammed Yedwab,Corporate,United States,Maryland,East,OFF-ST-10000877,Office Supplies,Storage,497.61,9,0,129.3786
1776,CA-2017-118976,2020-04-27,Standard Class,Muhammed Yedwab,Corporate,United States,Maryland,East,OFF-AR-10004752,Office Supplies,Art,5.34,2,0,1.4952
1777,CA-2017-118976,2020-04-27,Standard Class,Muhammed Yedwab,Corporate,United States,Maryland,East,OFF-LA-10000452,Office Supplies,Labels,3.15,1,0,1.512
1778,CA-2018-105347,2021-11-23,Standard Class,Darren Powers,Consumer,United States,California,West,OFF-PA-10000675,Office Supplies,Paper,368.91,9,0,180.7659
1779,CA-2018-105347,2021-11-23,Standard Class,Darren Powers,Consumer,United States,California,West,OFF-AR-10003045,Office Supplies,Art,14.7,5,0,6.615
1780,CA-2019-124667,2022-11-10,Standard Class,Bryan Davis,Consumer,United States,New York,East,TEC-AC-10003447,Technology,Accessories,59.97,3,0,14.9925
1781,CA-2019-124667,2022-11-10,Standard Class,Bryan Davis,Consumer,United States,New York,East,OFF-ST-10002276,Office Supplies,Storage,83.36,1,0,20.84
1782,CA-2018-111094,2021-07-08,Standard Class,Claudia Bergmann,Corporate,United States,Massachusetts,East,OFF-PA-10001609,Office Supplies,Paper,6.58,2,0,3.0268
1783,CA-2018-111094,2021-07-08,Standard Class,Claudia Bergmann,Corporate,United States,Massachusetts,East,OFF-BI-10001597,Office Supplies,Binders,122.94,3,0,59.0112
1784,CA-2020-166317,2023-09-22,Standard Class,Jim Epp,Corporate,United States,Wisconsin,Central,OFF-PA-10004475,Office Supplies,Paper,219.84,4,0,107.7216
1785,CA-2020-166317,2023-09-22,Standard Class,Jim Epp,Corporate,United States,Wisconsin,Central,TEC-AC-10004510,Technology,Accessories,98.16,6,0,9.816
1786,CA-2020-166317,2023-09-22,Standard Class,Jim Epp,Corporate,United States,Wisconsin,Central,OFF-BI-10002976,Office Supplies,Binders,33.04,8,0,15.5288
1787,CA-2020-166317,2023-09-22,Standard Class,Jim Epp,Corporate,United States,Wisconsin,Central,TEC-PH-10001615,Technology,Phones,86.97,3,0,25.2213
1788,CA-2018-154326,2021-02-14,Standard Class,Roy Phan,Corporate,United States,Wisconsin,Central,TEC-PH-10001819,Technology,Phones,134.97,3,0,64.7856
1789,CA-2018-154326,2021-02-14,Standard Class,Roy Phan,Corporate,United States,Wisconsin,Central,TEC-PH-10000560,Technology,Phones,699.98,2,0,195.9944
1790,CA-2018-154326,2021-02-14,Standard Class,Roy Phan,Corporate,United States,Wisconsin,Central,TEC-AC-10004568,Technology,Accessories,139.95,5,0,26.5905
1791,CA-2017-102008,2020-09-29,Standard Class,Russell Applegate,Consumer,United States,New York,East,OFF-PA-10004092,Office Supplies,Paper,48.94,1,0,24.47
1792,CA-2017-120474,2020-11-30,First Class,Resi Pölking,Consumer,United States,Wisconsin,Central,FUR-CH-10001854,Furniture,Chairs,2807.84,8,0,673.8816
1793,CA-2017-120474,2020-11-30,First Class,Resi Pölking,Consumer,United States,Wisconsin,Central,OFF-AR-10000475,Office Supplies,Art,46.64,4,0,12.5928
1794,CA-2017-104773,2020-12-07,Standard Class,Thomas Boland,Corporate,United States,Texas,Central,OFF-ST-10000777,Office Supplies,Storage,60.416,2,0.2,6.0416
1795,CA-2019-140774,2022-09-04,Standard Class,Brad Eason,Home Office,United States,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,107.94,3,0,26.985
1796,US-2020-139465,2023-08-27,First Class,Mathew Reese,Home Office,United States,New York,East,OFF-ST-10002352,Office Supplies,Storage,63.84,8,0,16.5984
1797,US-2020-139465,2023-08-27,First Class,Mathew Reese,Home Office,United States,New York,East,TEC-PH-10000455,Technology,Phones,347.97,3,0,100.9113
1798,US-2020-139465,2023-08-27,First Class,Mathew Reese,Home Office,United States,New York,East,OFF-BI-10003910,Office Supplies,Binders,37.008,6,0.2,11.565
1799,CA-2019-100965,2022-07-06,Standard Class,Raymond Messe,Consumer,United States,California,West,FUR-FU-10003039,Furniture,Furnishings,215.65,5,0,73.321
1800,CA-2019-121034,2022-08-07,Second Class,Jill Fjeld,Consumer,United States,Texas,Central,OFF-FA-10000585,Office Supplies,Fasteners,11.168,4,0.2,3.6296
1801,CA-2019-121034,2022-08-07,Second Class,Jill Fjeld,Consumer,United States,Texas,Central,OFF-PA-10001994,Office Supplies,Paper,53.952,3,0.2,17.5344
1802,CA-2019-149461,2022-11-12,Standard Class,Adrian Shami,Home Office,United States,Washington,West,FUR-FU-10004270,Furniture,Furnishings,4.18,1,0,1.5048
1803,CA-2020-158379,2023-09-22,Second Class,Joseph Airdo,Consumer,United States,Pennsylvania,East,OFF-BI-10002498,Office Supplies,Binders,5.607,1,0.7,-4.2987
1804,CA-2020-158379,2023-09-22,Second Class,Joseph Airdo,Consumer,United States,Pennsylvania,East,OFF-SU-10002881,Office Supplies,Supplies,4663.736,7,0.2,-1049.3406
1805,CA-2020-158379,2023-09-22,Second Class,Joseph Airdo,Consumer,United States,Pennsylvania,East,TEC-AC-10002926,Technology,Accessories,79.984,2,0.2,22.9954
1806,US-2019-116729,2022-12-24,First Class,Grace Kelly,Corporate,United States,California,West,TEC-PH-10002200,Technology,Phones,2575.944,7,0.2,257.5944
1807,US-2019-116729,2022-12-24,First Class,Grace Kelly,Corporate,United States,California,West,OFF-PA-10002005,Office Supplies,Paper,45.36,7,0,21.7728
1808,US-2019-116729,2022-12-24,First Class,Grace Kelly,Corporate,United States,California,West,TEC-AC-10001465,Technology,Accessories,254.24,7,0,76.272
1809,CA-2019-164938,2022-02-10,First Class,Phillip Breyer,Corporate,United States,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,69.93,7,0,0.6993
1810,CA-2019-165484,2022-10-22,Standard Class,Heather Kirkland,Corporate,United States,Illinois,Central,FUR-FU-10001196,Furniture,Furnishings,16.156,7,0.6,-12.117
1811,CA-2019-165484,2022-10-22,Standard Class,Heather Kirkland,Corporate,United States,Illinois,Central,OFF-PA-10000595,Office Supplies,Paper,54.816,3,0.2,17.8152
1812,CA-2017-132612,2020-06-08,Second Class,Frank Olsen,Consumer,United States,Virginia,South,FUR-TA-10004534,Furniture,Tables,1441.3,7,0,245.021
1813,US-2020-161193,2023-11-20,Standard Class,Brian Thompson,Consumer,United States,Ohio,East,FUR-FU-10001861,Furniture,Furnishings,77.6,5,0.2,28.13
1814,US-2020-161193,2023-11-20,Standard Class,Brian Thompson,Consumer,United States,Ohio,East,FUR-FU-10000206,Furniture,Furnishings,4.656,2,0.2,1.5714
1815,CA-2018-131597,2021-09-13,Standard Class,Stefania Perrino,Corporate,United States,California,West,FUR-TA-10002607,Furniture,Tables,170.136,3,0.2,-8.5068
1816,CA-2018-164833,2021-06-03,Same Day,Lauren Leatherbury,Consumer,United States,Washington,West,OFF-LA-10000443,Office Supplies,Labels,7.38,2,0,3.4686
1817,CA-2018-164833,2021-06-03,Same Day,Lauren Leatherbury,Consumer,United States,Washington,West,OFF-AR-10004685,Office Supplies,Art,9.26,2,0,3.0558
1818,CA-2018-125423,2021-12-12,Second Class,Matt Collins,Consumer,United States,California,West,OFF-LA-10001771,Office Supplies,Labels,9.96,2,0,4.5816
1819,US-2017-130379,2020-05-24,Standard Class,Janet Lee,Consumer,United States,Illinois,Central,OFF-AP-10001394,Office Supplies,Appliances,75.6,2,0.8,-166.32
1820,US-2017-130379,2020-05-24,Standard Class,Janet Lee,Consumer,United States,Illinois,Central,FUR-FU-10002553,Furniture,Furnishings,29.32,2,0.6,-24.189
1821,CA-2019-168956,2022-02-15,Standard Class,Erin Ashbrook,Corporate,United States,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,92.064,6,0.8,-225.5568
1822,CA-2019-168956,2022-02-15,Standard Class,Erin Ashbrook,Corporate,United States,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,6.976,4,0.2,1.8312
1823,CA-2019-168956,2022-02-15,Standard Class,Erin Ashbrook,Corporate,United States,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,62.958,3,0.3,-2.6982
1824,CA-2019-168956,2022-02-15,Standard Class,Erin Ashbrook,Corporate,United States,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,5.184,1,0.2,1.8144
1825,CA-2019-167507,2022-12-21,Standard Class,Sue Ann Reed,Consumer,United States,Oregon,West,OFF-BI-10003694,Office Supplies,Binders,31.32,10,0.7,-25.056
1826,CA-2019-167507,2022-12-21,Standard Class,Sue Ann Reed,Consumer,United States,Oregon,West,FUR-FU-10001935,Furniture,Furnishings,11.84,4,0.2,3.108
1827,CA-2019-167507,2022-12-21,Standard Class,Sue Ann Reed,Consumer,United States,Oregon,West,FUR-FU-10002878,Furniture,Furnishings,22.784,1,0.2,4.8416
1828,CA-2019-109344,2022-02-07,Second Class,Cathy Hwang,Home Office,United States,North Carolina,South,TEC-PH-10002624,Technology,Phones,1127.976,3,0.2,126.8973
1829,US-2018-140851,2021-07-12,Second Class,Neil Ducich,Corporate,United States,Georgia,South,OFF-PA-10000019,Office Supplies,Paper,38.88,6,0,18.6624
1830,CA-2017-103373,2020-05-17,Standard Class,Bruce Stewart,Consumer,United States,Ohio,East,TEC-PH-10002885,Technology,Phones,779.796,2,0.4,-168.9558
1831,CA-2020-145884,2023-10-21,Same Day,Sara Luxemburg,Home Office,United States,Oklahoma,Central,TEC-PH-10000895,Technology,Phones,1439.92,8,0,374.3792
1832,CA-2020-145884,2023-10-21,Same Day,Sara Luxemburg,Home Office,United States,Oklahoma,Central,FUR-TA-10002356,Furniture,Tables,262.11,1,0,62.9064
1833,CA-2018-131422,2021-11-04,Standard Class,George Bell,Corporate,United States,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,207,3,0.2,25.875
1834,CA-2020-162691,2023-08-01,Standard Class,Aaron Smayling,Corporate,United States,Texas,Central,TEC-MA-10000488,Technology,Machines,1439.982,3,0.4,-263.9967
1835,CA-2020-162691,2023-08-01,Standard Class,Aaron Smayling,Corporate,United States,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,36.288,7,0.2,12.7008
